142072.17,146579.27,136543.53,147727.64,152406.19,43838.113
157046.02,152378.77,148379.19,153253.08,158977.0,132431.23
164851.75,155159.77,155523.25,156419.02,162824.62,161924.36
165376.58,155531.61,156138.19,157059.62,163247.31,170696.92
166005.88,155877.05,156946.95,157519.9,163811.7,174746.67
165429.83,155450.08,156623.86,157317.47,163542.05,166834.42
165061.05,154780.78,156635.28,157001.95,163131.8,154735.45
164364.16,154151.06,155836.42,156432.62,162480.66,152368.31
163691.94,156234.12,154582.17,158236.45,163518.7,152536.31
7687.0024,9400.916,7374.163,9325.22,12308.001,3354.3696
8545.726,9987.246,8026.4185,10184.957,12974.979,7303.136
9277.944,10602.912,8619.728,10324.698,13278.908,8687.329
9355.184,10652.031,8709.466,10362.296,13260.449,9154.605
9510.215,10771.093,8819.301,10367.446,13268.707,9389.478
9468.542,10815.895,8795.1045,10197.399,13166.437,8968.837
9509.556,10949.991,8892.501,9936.645,13032.276,8426.913
9443.034,10873.518,8822.93,9837.83,12945.059,8301.015
9057.586,10364.884,8441.767,10162.02,13094.302,8304.428
3787.3284,5851.8203,3666.043,5777.2754,8363.381,1430.6168
4668.73,6296.4463,4338.2715,6452.329,8878.096,3171.2117
5348.4136,6804.555,4904.6387,6529.837,9095.07,4082.8193
5418.035,6837.305,4983.645,6547.3867,9065.622,4384.866
5569.372,6937.737,5088.2617,6542.042,9063.864,4592.072
5536.225,6983.133,5075.766,6390.3276,8972.567,4223.0806
5585.356,7113.208,5169.1016,6176.2983,8854.134,3808.108
5527.5537,7050.5605,5109.9165,6097.356,8785.371,3735.7622
5047.8076,6520.656,4630.8315,6317.1084,8863.95,3774.7634
200181.4,264978.34,194020.92,264326.56,316621.5,40736.215
243019.2,281237.2,227082.22,284829.25,334607.06,158018.28
268784.53,294555.47,250923.47,290418.34,342791.3,218720.75
270829.16,294927.56,252838.83,290836.84,342521.06,235146.95
274074.1,297280.53,256297.53,291177.0,343186.44,245239.2
273113.03,297366.7,256011.73,287452.4,340853.5,225619.58
273379.0,298857.5,257303.58,282329.25,337979.75,197419.23
271302.72,296733.88,255061.94,279623.6,335743.34,193418.75
258176.6,287357.3,240292.19,285233.12,337414.38,196392.7
45391.043,52023.4,43489.312,51794.426,65721.125,19067.408
49891.2,54996.523,46971.445,55874.45,69154.8,43757.902
53237.36,57943.65,49785.9,56804.195,70712.336,51769.105
53596.066,58137.8,50126.59,56958.305,70676.3,54406.22
54182.527,58728.6,50628.363,57037.09,70773.195,55550.41
54047.746,58912.406,50593.492,56252.008,70302.06,53390.973
54169.49,59499.91,50875.977,55156.156,69654.89,50236.703
53825.15,59092.56,50513.914,54658.38,69196.96,49537.5
52463.13,56888.906,49218.594,56167.06,70052.47,49479.555
35676.31,46597.867,34313.906,46187.734,63251.508,13593.758
41158.406,49747.234,38541.734,50707.668,66947.16,31828.244
45154.383,53132.176,41961.223,51539.324,68440.91,39599.562
45593.734,53263.62,42299.457,51601.277,68297.73,42095.035
46339.11,53956.05,42970.297,51635.375,68346.555,43431.82
46264.426,54218.37,42988.594,50627.617,67737.61,40886.426
46476.688,55011.98,43379.348,49298.348,66899.57,37429.56
46081.527,54551.074,42951.188,48710.625,66366.24,36847.21
43705.438,51343.277,40710.16,50219.812,67219.5,37019.1
345945.78,614105.9,335440.9,605317.56,801951.06,86585.62
441750.1,664152.6,407673.34,678444.0,852905.0,276634.44
524922.9,714740.7,477753.4,690031.56,874893.1,372983.0
534786.2,715371.75,485056.16,689613.75,872936.3,402088.12
552871.56,724589.4,500132.47,689510.06,874879.3,420812.53
552428.44,727050.9,502042.78,672258.06,867589.25,385144.47
559395.5,735784.44,512150.72,648856.2,859189.2,338685.75
551218.25,729130.25,503696.22,638595.8,852722.75,332258.9
483236.75,680649.5,440283.56,660143.7,853654.25,336595.5
83627.33,140251.78,81641.01,139300.66,172013.66,13257.491
111390.516,150328.67,102747.18,152759.02,182644.33,58818.004
131538.05,159085.11,120499.43,155678.23,187233.69,86955.35
133585.28,159135.16,122149.055,155678.31,186906.97,95332.0
137247.02,160638.78,125441.24,155804.52,187288.69,101357.195
136883.61,160717.02,125698.72,152963.16,185742.78,89894.79
138040.02,161717.42,127628.26,149196.81,183993.47,75516.63
136293.17,160429.64,125772.56,147441.62,182648.72,73802.7
121444.8,153221.38,110884.22,150731.81,183027.88,75541.5
100012.71,172229.3,97411.39,169417.73,250636.28,15083.856
129469.5,187051.11,119872.4,191522.61,267404.2,73223.88
150436.12,203182.77,138371.08,194641.64,273668.47,106396.414
152653.98,203400.23,140070.61,194420.55,272587.1,115683.34
156898.48,206610.78,143467.73,194287.56,272679.75,122015.43
156560.44,207834.42,143693.44,188887.8,269517.3,109850.2
158141.3,211657.06,145812.67,181703.14,265495.12,93672.53
156017.92,209474.97,143750.27,178678.89,263060.94,91607.28
140145.81,191935.48,128639.695,185084.69,265448.47,93478.555
16898.162,27279.777,16331.879,26868.42,37858.473,5448.8555
